closed,32.66213,13-06-2024 13:07:36
status,temp,date
closed,32.19402,13-06-2024 13:07:45
status,temp,date
closed,32.19402,13-06-2024 13:07:45
status,temp,date
closed,32.19402,13-06-2024 13:07:46
status,temp,date
closed,32.66213,13-06-2024 13:07:47
status,temp,date
closed,32.66213,13-06-2024 13:07:48
status,temp,date
closed,32.19402,13-06-2024 13:07:49
status,temp,date
closed,32.19402,13-06-2024 13:07:50
status,temp,date
closed,32.66213,13-06-2024 13:07:54
status,temp,date
closed,32.66213,13-06-2024 13:07:57
status,temp,date
closed,32.66213,13-06-2024 13:07:59
status,temp,date
closed,32.66213,13-06-2024 13:08:00
status,temp,date
closed,32.66213,13-06-2024 13:08:01
status,temp,date
closed,32.19402,13-06-2024 13:08:01
status,temp,date
closed,32.66213,13-06-2024 13:08:04
status,temp,date
closed,32.66213,13-06-2024 13:08:07
status,temp,date
closed,32.66213,13-06-2024 13:08:07
status,temp,date
closed,32.66213,13-06-2024 13:08:08
status,temp,date
closed,32.66213,13-06-2024 13:08:11
status,temp,date
closed,32.66213,13-06-2024 13:08:12
status,temp,date
closed,32.66213,13-06-2024 13:08:13
status,temp,date
closed,32.66213,13-06-2024 13:08:14
status,temp,date
closed,32.19402,13-06-2024 13:08:15
status,temp,date
closed,32.66213,13-06-2024 13:08:16
status,temp,date
closed,32.19402,13-06-2024 13:08:16
status,temp,date
closed,32.66213,13-06-2024 13:08:17
status,temp,date
closed,32.19402,13-06-2024 13:08:18
status,temp,date
closed,32.66213,13-06-2024 13:08:19
status,temp,date
closed,32.19402,13-06-2024 13:08:20
status,temp,date
closed,32.19402,13-06-2024 13:08:21
status,temp,date
closed,32.66213,13-06-2024 13:08:22
status,temp,date
closed,32.66213,13-06-2024 13:08:24
status,temp,date
closed,32.66213,13-06-2024 13:08:25
status,temp,date
closed,32.66213,13-06-2024 13:08:26
status,temp,date
closed,32.66213,13-06-2024 13:08:26
status,temp,date
closed,32.19402,13-06-2024 13:08:27
status,temp,date
closed,32.66213,13-06-2024 13:08:28
status,temp,date
closed,32.66213,13-06-2024 13:08:29
status,temp,date
closed,32.19402,13-06-2024 13:08:30
status,temp,date
closed,32.19402,13-06-2024 13:08:31
status,temp,date
closed,32.66213,13-06-2024 13:08:31
status,temp,date
closed,32.66213,13-06-2024 13:08:32
status,temp,date
closed,32.66213,13-06-2024 13:08:33
status,temp,date
closed,32.66213,13-06-2024 13:08:34
status,temp,date
closed,32.19402,13-06-2024 13:08:35
status,temp,date
closed,32.66213,13-06-2024 13:08:36
status,temp,date
closed,32.19402,13-06-2024 13:08:38
status,temp,date
closed,32.66213,13-06-2024 13:08:39
status,temp,date
closed,32.19402,13-06-2024 13:08:40
status,temp,date
closed,32.66213,13-06-2024 13:08:41
status,temp,date
closed,32.66213,13-06-2024 13:08:43
status,temp,date
closed,32.66213,13-06-2024 13:08:44
status,temp,date
closed,32.66213,13-06-2024 13:08:45
status,temp,date
closed,32.19402,13-06-2024 13:08:46
status,temp,date
closed,32.19402,13-06-2024 13:08:47
status,temp,date
closed,32.19402,13-06-2024 13:08:49
status,temp,date
closed,32.66213,13-06-2024 13:08:50
status,temp,date
closed,32.19402,13-06-2024 13:08:52
status,temp,date
closed,32.66213,13-06-2024 13:08:53
status,temp,date
closed,32.66213,13-06-2024 13:08:58
status,temp,date
closed,32.19402,13-06-2024 13:08:59
status,temp,date
closed,32.66213,13-06-2024 13:08:59
status,temp,date
closed,32.19402,13-06-2024 13:09:02
status,temp,date
closed,32.66213,13-06-2024 13:09:03
status,temp,date
closed,32.19402,13-06-2024 13:09:04
status,temp,date
closed,32.66213,13-06-2024 13:09:05
status,temp,date
closed,32.66213,13-06-2024 13:09:08
status,temp,date
closed,32.66213,13-06-2024 13:09:09
status,temp,date
closed,32.66213,13-06-2024 13:09:10
status,temp,date
closed,32.19402,13-06-2024 13:09:11
status,temp,date
closed,32.66213,13-06-2024 13:09:11
status,temp,date
closed,32.66213,13-06-2024 13:09:12
status,temp,date
closed,32.19402,13-06-2024 13:09:14
status,temp,date
closed,32.66213,13-06-2024 13:09:15
status,temp,date
closed,32.66213,13-06-2024 13:09:16
status,temp,date
closed,32.66213,13-06-2024 13:09:17
status,temp,date
closed,32.66213,13-06-2024 13:09:20
status,temp,date
closed,32.66213,13-06-2024 13:09:21
status,temp,date
closed,32.66213,13-06-2024 13:09:21
status,temp,date
closed,32.19402,13-06-2024 13:09:22
status,temp,date
closed,32.66213,13-06-2024 13:09:23
status,temp,date
closed,32.66213,13-06-2024 13:09:24
status,temp,date
closed,32.19402,13-06-2024 13:09:25
status,temp,date
closed,32.66213,13-06-2024 13:09:26
status,temp,date
closed,32.19402,13-06-2024 13:09:26
status,temp,date
closed,32.19402,13-06-2024 13:09:27
status,temp,date
closed,32.19402,13-06-2024 13:09:28
status,temp,date
closed,32.66213,13-06-2024 13:09:29
status,temp,date
closed,32.66213,13-06-2024 13:09:30
status,temp,date
closed,32.66213,13-06-2024 13:09:31
status,temp,date
closed,32.66213,13-06-2024 13:09:32
status,temp,date
closed,32.19402,13-06-2024 13:09:32
status,temp,date
closed,32.66213,13-06-2024 13:09:33
status,temp,date
closed,32.66213,13-06-2024 13:09:34
status,temp,date
closed,32.19402,13-06-2024 13:09:35
status,temp,date
closed,32.19402,13-06-2024 13:09:36
status,temp,date
closed,32.66213,13-06-2024 13:09:36
status,temp,date
closed,32.66213,13-06-2024 13:09:38
status,temp,date
closed,32.66213,13-06-2024 13:09:39
status,temp,date
closed,32.66213,13-06-2024 13:09:40
status,temp,date
closed,32.66213,13-06-2024 13:09:41
status,temp,date
closed,32.66213,13-06-2024 13:09:43
status,temp,date
closed,32.66213,13-06-2024 13:09:45
status,temp,date
closed,32.66213,13-06-2024 13:09:46
status,temp,date
closed,32.66213,13-06-2024 13:09:49
status,temp,date
closed,32.19402,13-06-2024 13:09:50
status,temp,date
closed,32.66213,13-06-2024 13:09:50
status,temp,date
closed,32.66213,13-06-2024 13:09:51
status,temp,date
closed,32.19402,13-06-2024 13:09:52
status,temp,date
closed,32.66213,13-06-2024 13:09:53
status,temp,date
closed,32.66213,13-06-2024 13:09:54
status,temp,date
closed,32.19402,13-06-2024 13:09:55
status,temp,date
closed,32.66213,13-06-2024 13:09:55
status,temp,date
closed,32.66213,13-06-2024 13:09:56
status,temp,date
closed,32.19402,13-06-2024 13:09:57
status,temp,date
closed,32.66213,13-06-2024 13:09:58
status,temp,date
closed,32.66213,13-06-2024 13:09:59
status,temp,date
closed,32.66213,13-06-2024 13:09:59
status,temp,date
closed,32.66213,13-06-2024 13:10:00
status,temp,date
closed,32.19402,13-06-2024 13:10:01
status,temp,date
closed,32.66213,13-06-2024 13:10:02
status,temp,date
closed,32.66213,13-06-2024 13:10:02
status,temp,date
closed,32.19402,13-06-2024 13:10:03
status,temp,date
closed,32.66213,13-06-2024 13:10:04
status,temp,date
closed,32.66213,13-06-2024 13:10:05
status,temp,date
closed,32.66213,13-06-2024 13:10:06
status,temp,date
closed,32.19402,13-06-2024 13:10:09
status,temp,date
closed,32.66213,13-06-2024 13:10:09
status,temp,date
closed,32.66213,13-06-2024 13:10:10
status,temp,date
closed,32.19402,13-06-2024 13:10:11
status,temp,date
closed,32.66213,13-06-2024 13:10:12
status,temp,date
closed,32.19402,13-06-2024 13:10:13
status,temp,date
closed,32.66213,13-06-2024 13:10:14
status,temp,date
closed,32.19402,13-06-2024 13:10:14
status,temp,date
closed,32.19402,13-06-2024 13:10:16
status,temp,date
closed,32.66213,13-06-2024 13:10:17
status,temp,date
closed,32.66213,13-06-2024 13:10:17
status,temp,date
closed,32.19402,13-06-2024 13:10:18
status,temp,date
closed,32.19402,13-06-2024 13:10:19
status,temp,date
closed,32.19402,13-06-2024 13:10:20
status,temp,date
closed,32.66213,13-06-2024 13:10:21
status,temp,date
closed,32.66213,13-06-2024 13:10:22
status,temp,date
closed,32.19402,13-06-2024 13:10:25
status,temp,date
closed,32.66213,13-06-2024 13:10:25
status,temp,date
closed,32.19402,13-06-2024 13:10:28
status,temp,date
closed,32.66213,13-06-2024 13:10:31
status,temp,date
closed,32.66213,13-06-2024 13:10:32
status,temp,date
closed,32.66213,13-06-2024 13:10:33
status,temp,date
closed,32.19402,13-06-2024 13:10:33
status,temp,date
closed,32.19402,13-06-2024 13:10:34
status,temp,date
closed,32.19402,13-06-2024 13:10:35
status,temp,date
closed,32.66213,13-06-2024 13:10:36
status,temp,date
closed,32.19402,13-06-2024 13:10:37
status,temp,date
closed,32.66213,13-06-2024 13:10:38
status,temp,date
closed,32.66213,13-06-2024 13:10:38
status,temp,date
closed,32.66213,13-06-2024 13:10:39
status,temp,date
closed,32.66213,13-06-2024 13:10:40
status,temp,date
closed,32.19402,13-06-2024 13:10:41
status,temp,date
closed,32.66213,13-06-2024 13:10:41
status,temp,date
closed,32.66213,13-06-2024 13:10:42
status,temp,date
closed,32.66213,13-06-2024 13:10:43
status,temp,date
closed,32.19402,13-06-2024 13:10:44
status,temp,date
closed,32.66213,13-06-2024 13:10:45
status,temp,date
closed,32.66213,13-06-2024 13:10:48
status,temp,date
closed,32.19402,13-06-2024 13:10:49
status,temp,date
closed,32.66213,13-06-2024 13:10:50
status,temp,date
closed,32.66213,13-06-2024 13:10:50
status,temp,date
closed,32.66213,13-06-2024 13:10:51
status,temp,date
closed,32.66213,13-06-2024 13:10:52
status,temp,date
closed,32.66213,13-06-2024 13:10:53
status,temp,date
closed,32.66213,13-06-2024 13:10:54
status,temp,date
closed,32.66213,13-06-2024 13:10:54
status,temp,date
closed,32.66213,13-06-2024 13:10:55
status,temp,date
closed,32.66213,13-06-2024 13:10:56
status,temp,date
closed,32.19402,13-06-2024 13:10:57
status,temp,date
closed,32.19402,13-06-2024 13:10:58
status,temp,date
closed,32.66213,13-06-2024 13:10:58
status,temp,date
closed,32.66213,13-06-2024 13:10:59
status,temp,date
closed,32.66213,13-06-2024 13:11:00
status,temp,date
closed,32.66213,13-06-2024 13:11:01
status,temp,date
closed,32.66213,13-06-2024 13:11:02
status,temp,date
closed,32.66213,13-06-2024 13:11:03
status,temp,date
closed,32.66213,13-06-2024 13:11:04
status,temp,date
closed,32.66213,13-06-2024 13:11:05
status,temp,date
closed,32.66213,13-06-2024 13:11:08
status,temp,date
closed,32.19402,13-06-2024 13:11:09
status,temp,date
closed,32.66213,13-06-2024 13:11:11
status,temp,date
closed,32.66213,13-06-2024 13:11:12
status,temp,date
closed,32.19402,13-06-2024 13:11:13
status,temp,date
closed,32.66213,13-06-2024 13:11:14
status,temp,date
closed,32.66213,13-06-2024 13:11:15
status,temp,date
closed,32.19402,13-06-2024 13:11:15
status,temp,date
closed,32.19402,13-06-2024 13:11:16
status,temp,date
closed,32.66213,13-06-2024 13:11:17
status,temp,date
closed,32.19402,13-06-2024 13:11:20
status,temp,date
closed,32.66213,13-06-2024 13:11:21
status,temp,date
closed,32.19402,13-06-2024 13:11:22
status,temp,date
closed,32.66213,13-06-2024 13:11:25
status,temp,date
closed,32.66213,13-06-2024 13:11:26
status,temp,date
closed,32.66213,13-06-2024 13:11:27
status,temp,date
closed,32.66213,13-06-2024 13:11:28
status,temp,date
closed,32.66213,13-06-2024 13:11:28
status,temp,date
closed,32.66213,13-06-2024 13:11:29
status,temp,date
closed,32.66213,13-06-2024 13:11:30
status,temp,date
closed,32.66213,13-06-2024 13:11:31
status,temp,date
closed,32.66213,13-06-2024 13:11:31
status,temp,date
closed,32.66213,13-06-2024 13:11:32
status,temp,date
closed,32.66213,13-06-2024 13:11:35
status,temp,date
closed,32.66213,13-06-2024 13:11:36
status,temp,date
closed,32.66213,13-06-2024 13:11:36
status,temp,date
closed,32.19402,13-06-2024 13:11:38
status,temp,date
closed,32.66213,13-06-2024 13:11:40
status,temp,date
closed,32.66213,13-06-2024 13:11:43
status,temp,date
closed,32.66213,13-06-2024 13:11:44
status,temp,date
closed,32.19402,13-06-2024 13:11:44
status,temp,date
closed,32.66213,13-06-2024 13:11:47
status,temp,date
closed,32.19402,13-06-2024 13:11:48
status,temp,date
closed,32.66213,13-06-2024 13:11:48
status,temp,date
closed,32.19402,13-06-2024 13:11:49
status,temp,date
closed,32.66213,13-06-2024 13:11:50
status,temp,date
closed,32.19402,13-06-2024 13:11:51
status,temp,date
closed,32.66213,13-06-2024 13:11:51
status,temp,date
closed,32.66213,13-06-2024 13:11:52
status,temp,date
closed,32.66213,13-06-2024 13:11:53
status,temp,date
closed,32.66213,13-06-2024 13:11:54
status,temp,date
closed,32.66213,13-06-2024 13:11:55
status,temp,date
closed,32.66213,13-06-2024 13:11:56
status,temp,date
closed,32.66213,13-06-2024 13:11:57
status,temp,date
closed,32.66213,13-06-2024 13:11:57
status,temp,date
closed,32.66213,13-06-2024 13:11:58
status,temp,date
closed,32.66213,13-06-2024 13:12:01
status,temp,date
closed,32.19402,13-06-2024 13:12:28
status,temp,date
closed,32.66213,13-06-2024 13:12:29
status,temp,date
closed,32.19402,13-06-2024 13:12:30
status,temp,date
closed,32.66213,13-06-2024 13:12:33
status,temp,date
closed,32.66213,13-06-2024 13:12:33
status,temp,date
closed,32.19402,13-06-2024 13:12:34
status,temp,date
closed,33.13027,13-06-2024 13:12:35
status,temp,date
closed,32.19402,13-06-2024 13:12:36
status,temp,date
closed,32.66213,13-06-2024 13:12:37
status,temp,date
closed,32.66213,13-06-2024 13:12:37
status,temp,date
closed,32.66213,13-06-2024 13:12:38
status,temp,date
closed,32.66213,13-06-2024 13:12:39
status,temp,date
closed,32.66213,13-06-2024 13:12:39
status,temp,date
closed,32.66213,13-06-2024 13:12:40
status,temp,date
closed,32.19402,13-06-2024 13:12:41
status,temp,date
closed,32.66213,13-06-2024 13:12:42
status,temp,date
closed,32.66213,13-06-2024 13:12:42
status,temp,date
closed,32.66213,13-06-2024 13:12:43
status,temp,date
closed,32.66213,13-06-2024 13:12:44
status,temp,date
closed,32.66213,13-06-2024 13:12:45
status,temp,date
closed,32.19402,13-06-2024 13:12:45
status,temp,date
closed,32.66213,13-06-2024 13:12:46
status,temp,date
closed,32.66213,13-06-2024 13:12:47
status,temp,date
closed,32.66213,13-06-2024 13:12:48
status,temp,date
closed,32.66213,13-06-2024 13:12:49
status,temp,date
closed,32.66213,13-06-2024 13:12:51
status,temp,date
closed,32.66213,13-06-2024 13:12:53
status,temp,date
closed,32.66213,13-06-2024 13:12:54
status,temp,date
closed,32.19402,13-06-2024 13:12:55
status,temp,date
closed,32.66213,13-06-2024 13:12:56
status,temp,date
closed,32.66213,13-06-2024 13:12:58
status,temp,date
closed,32.66213,13-06-2024 13:13:01
status,temp,date
closed,32.66213,13-06-2024 13:13:02
status,temp,date
closed,32.66213,13-06-2024 13:13:03
status,temp,date
closed,32.66213,13-06-2024 13:13:05
status,temp,date
closed,32.19402,13-06-2024 13:13:07
status,temp,date
closed,32.66213,13-06-2024 13:13:10
status,temp,date
closed,32.66213,13-06-2024 13:13:14
status,temp,date
closed,32.66213,13-06-2024 13:13:15
status,temp,date
closed,32.19402,13-06-2024 13:13:18
status,temp,date
closed,32.66213,13-06-2024 13:13:20
status,temp,date
closed,32.66213,13-06-2024 13:13:21
status,temp,date
closed,32.66213,13-06-2024 13:13:30
status,temp,date
closed,32.66213,13-06-2024 13:13:31
status,temp,date
closed,32.66213,13-06-2024 13:13:32
status,temp,date
closed,32.66213,13-06-2024 13:13:34
status,temp,date
closed,32.66213,13-06-2024 13:13:35
status,temp,date
closed,32.66213,13-06-2024 13:13:36
status,temp,date
closed,32.66213,13-06-2024 13:13:37
status,temp,date
closed,32.66213,13-06-2024 13:13:38
status,temp,date
closed,32.66213,13-06-2024 13:13:40
status,temp,date
closed,32.66213,13-06-2024 13:13:41
status,temp,date
closed,32.66213,13-06-2024 13:13:41
status,temp,date
closed,32.66213,13-06-2024 13:13:42
status,temp,date
closed,32.66213,13-06-2024 13:13:44
status,temp,date
closed,32.19402,13-06-2024 13:13:45
status,temp,date
closed,32.66213,13-06-2024 13:13:46
status,temp,date
closed,32.66213,13-06-2024 13:13:47
status,temp,date
closed,32.66213,13-06-2024 13:13:48
status,temp,date
closed,32.66213,13-06-2024 13:13:49
status,temp,date
closed,32.19402,13-06-2024 13:13:49
status,temp,date
closed,32.66213,13-06-2024 13:13:50
status,temp,date
closed,32.66213,13-06-2024 13:13:51
status,temp,date
closed,32.66213,13-06-2024 13:13:54
status,temp,date
closed,32.66213,13-06-2024 13:13:56
status,temp,date
closed,32.19402,13-06-2024 13:13:57
status,temp,date
closed,32.66213,13-06-2024 13:13:58
status,temp,date
closed,32.66213,13-06-2024 13:13:59
status,temp,date
closed,32.66213,13-06-2024 13:14:00
status,temp,date
closed,32.66213,13-06-2024 13:14:00
status,temp,date
closed,32.66213,13-06-2024 13:14:02
status,temp,date
closed,32.66213,13-06-2024 13:14:03
status,temp,date
closed,32.66213,13-06-2024 13:14:06
status,temp,date
closed,32.66213,13-06-2024 13:14:07
status,temp,date
closed,32.66213,13-06-2024 13:14:08
status,temp,date
closed,32.66213,13-06-2024 13:14:09
status,temp,date
closed,32.66213,13-06-2024 13:14:10
status,temp,date
closed,32.66213,13-06-2024 13:14:10
status,temp,date
closed,32.66213,13-06-2024 13:14:11
status,temp,date
closed,32.66213,13-06-2024 13:14:14
status,temp,date
closed,32.66213,13-06-2024 13:14:15
status,temp,date
closed,32.66213,13-06-2024 13:14:15
status,temp,date
closed,32.66213,13-06-2024 13:14:16
status,temp,date
closed,32.66213,13-06-2024 13:14:17
status,temp,date
closed,32.66213,13-06-2024 13:14:19
status,temp,date
closed,32.66213,13-06-2024 13:14:23
status,temp,date
closed,32.66213,13-06-2024 13:14:24
status,temp,date
closed,32.66213,13-06-2024 13:14:25
status,temp,date
closed,32.66213,13-06-2024 13:14:26
status,temp,date
closed,32.66213,13-06-2024 13:14:26
status,temp,date
closed,32.66213,13-06-2024 13:14:27
status,temp,date
closed,32.66213,13-06-2024 13:14:28
status,temp,date
closed,32.66213,13-06-2024 13:14:30
status,temp,date
closed,32.66213,13-06-2024 13:14:31
status,temp,date
closed,32.66213,13-06-2024 13:14:34
status,temp,date
closed,32.66213,13-06-2024 13:14:35
status,temp,date
closed,32.19402,13-06-2024 13:14:36
status,temp,date
closed,32.66213,13-06-2024 13:14:37
status,temp,date
closed,32.66213,13-06-2024 13:14:37
status,temp,date
closed,32.66213,13-06-2024 13:14:38
status,temp,date
closed,32.66213,13-06-2024 13:14:39
status,temp,date
closed,32.19402,13-06-2024 13:14:40
status,temp,date
closed,32.66213,13-06-2024 13:14:41
status,temp,date
closed,32.66213,13-06-2024 13:14:41
status,temp,date
closed,32.66213,13-06-2024 13:14:42
status,temp,date
closed,32.19402,13-06-2024 13:14:43
status,temp,date
closed,32.66213,13-06-2024 13:14:44
status,temp,date
closed,32.66213,13-06-2024 13:14:47
status,temp,date
closed,32.66213,13-06-2024 13:14:50
status,temp,date
closed,32.66213,13-06-2024 13:14:54
status,temp,date
closed,32.66213,13-06-2024 13:14:55
status,temp,date
closed,32.66213,13-06-2024 13:14:56
status,temp,date
closed,32.66213,13-06-2024 13:14:57
status,temp,date
closed,32.19402,13-06-2024 13:14:58
status,temp,date
closed,32.66213,13-06-2024 13:15:02
status,temp,date
closed,32.66213,13-06-2024 13:15:03
status,temp,date
closed,32.66213,13-06-2024 13:15:04
status,temp,date
closed,32.66213,13-06-2024 13:15:05
status,temp,date
closed,32.19402,13-06-2024 13:15:05
status,temp,date
closed,32.19402,13-06-2024 13:15:06
status,temp,date
closed,32.19402,13-06-2024 13:15:11
status,temp,date
closed,32.66213,13-06-2024 13:15:12
status,temp,date
closed,32.19402,13-06-2024 13:15:12
status,temp,date
closed,32.66213,13-06-2024 13:15:13
status,temp,date
closed,32.66213,13-06-2024 13:15:16
status,temp,date
closed,32.19402,13-06-2024 13:15:17
status,temp,date
closed,32.66213,13-06-2024 13:15:18
status,temp,date
closed,32.66213,13-06-2024 13:15:18
status,temp,date
closed,32.66213,13-06-2024 13:15:19
status,temp,date
closed,32.19402,13-06-2024 13:15:20
status,temp,date
closed,32.66213,13-06-2024 13:15:21
status,temp,date
closed,32.19402,13-06-2024 13:15:22
status,temp,date
closed,32.66213,13-06-2024 13:15:23
status,temp,date
closed,32.66213,13-06-2024 13:15:26
status,temp,date
closed,32.66213,13-06-2024 13:15:27
status,temp,date
closed,32.66213,13-06-2024 13:15:28
status,temp,date
closed,32.66213,13-06-2024 13:15:32
status,temp,date
closed,32.19402,13-06-2024 13:15:33
status,temp,date
closed,32.66213,13-06-2024 13:15:34
status,temp,date
closed,32.66213,13-06-2024 13:15:35
status,temp,date
closed,32.66213,13-06-2024 13:15:36
status,temp,date
closed,32.66213,13-06-2024 13:15:36
status,temp,date
closed,32.66213,13-06-2024 13:15:37
status,temp,date
closed,32.66213,13-06-2024 13:15:38
status,temp,date
closed,32.66213,13-06-2024 13:15:39
status,temp,date
closed,32.66213,13-06-2024 13:15:39
status,temp,date
closed,32.66213,13-06-2024 13:15:40
status,temp,date
closed,32.66213,13-06-2024 13:15:41
status,temp,date
closed,32.66213,13-06-2024 13:15:42
status,temp,date
closed,32.66213,13-06-2024 13:15:43
status,temp,date
closed,32.66213,13-06-2024 13:15:44
status,temp,date
closed,32.66213,13-06-2024 13:15:45
status,temp,date
closed,32.66213,13-06-2024 13:15:46
status,temp,date
closed,32.66213,13-06-2024 13:15:46
status,temp,date
closed,32.66213,13-06-2024 13:15:47
status,temp,date
closed,32.66213,13-06-2024 13:15:48
status,temp,date
closed,32.66213,13-06-2024 13:15:49
status,temp,date
closed,32.19402,13-06-2024 13:15:50
status,temp,date
closed,32.66213,13-06-2024 13:15:51
status,temp,date
closed,32.66213,13-06-2024 13:15:52
status,temp,date
closed,32.66213,13-06-2024 13:15:53
status,temp,date
closed,32.66213,13-06-2024 13:15:54
status,temp,date
closed,32.66213,13-06-2024 13:15:54
status,temp,date
closed,32.19402,13-06-2024 13:15:56
status,temp,date
closed,32.66213,13-06-2024 13:15:57
status,temp,date
closed,32.66213,13-06-2024 13:15:58
status,temp,date
closed,32.19402,13-06-2024 13:15:58
status,temp,date
closed,32.66213,13-06-2024 13:15:59
status,temp,date
closed,32.66213,13-06-2024 13:16:00
status,temp,date
closed,32.66213,13-06-2024 13:16:01
status,temp,date
closed,32.66213,13-06-2024 13:16:02
status,temp,date
closed,32.66213,13-06-2024 13:16:02
status,temp,date
closed,32.66213,13-06-2024 13:16:03
status,temp,date
closed,32.66213,13-06-2024 13:16:04
status,temp,date
closed,32.66213,13-06-2024 13:16:05
status,temp,date
closed,32.66213,13-06-2024 13:16:06
status,temp,date
closed,32.19402,13-06-2024 13:16:07
status,temp,date
closed,32.66213,13-06-2024 13:16:07
status,temp,date
closed,32.66213,13-06-2024 13:16:08
status,temp,date
closed,32.66213,13-06-2024 13:16:09
status,temp,date
closed,32.66213,13-06-2024 13:16:10
status,temp,date
closed,32.66213,13-06-2024 13:16:11
status,temp,date
closed,32.66213,13-06-2024 13:16:12
status,temp,date
closed,32.66213,13-06-2024 13:16:12
status,temp,date
closed,32.66213,13-06-2024 13:16:14
status,temp,date
closed,32.66213,13-06-2024 13:16:14
status,temp,date
closed,32.66213,13-06-2024 13:16:16
status,temp,date
closed,32.66213,13-06-2024 13:16:18
status,temp,date
closed,32.19402,13-06-2024 13:16:20
status,temp,date
closed,32.66213,13-06-2024 13:16:20
status,temp,date
closed,32.66213,13-06-2024 13:16:21
status,temp,date
closed,32.66213,13-06-2024 13:16:22
status,temp,date
closed,32.19402,13-06-2024 13:16:23
status,temp,date
closed,32.66213,13-06-2024 13:16:25
status,temp,date
closed,32.66213,13-06-2024 13:16:28
status,temp,date
closed,32.66213,13-06-2024 13:16:28
status,temp,date
closed,32.66213,13-06-2024 13:16:30
status,temp,date
closed,32.66213,13-06-2024 13:16:31
status,temp,date
closed,32.66213,13-06-2024 13:16:33
status,temp,date
closed,32.66213,13-06-2024 13:16:34
status,temp,date
closed,32.66213,13-06-2024 13:16:35
status,temp,date
closed,32.66213,13-06-2024 13:16:38
status,temp,date
closed,32.66213,13-06-2024 13:16:39
status,temp,date
closed,32.66213,13-06-2024 13:16:40
status,temp,date
closed,32.66213,13-06-2024 13:16:40
status,temp,date
closed,32.66213,13-06-2024 13:16:41
status,temp,date
closed,32.66213,13-06-2024 13:16:42
status,temp,date
closed,32.19402,13-06-2024 13:16:43
status,temp,date
closed,32.66213,13-06-2024 13:16:44
status,temp,date
closed,32.66213,13-06-2024 13:16:45
status,temp,date
closed,32.66213,13-06-2024 13:16:45
status,temp,date
closed,32.66213,13-06-2024 13:16:46
status,temp,date
closed,32.66213,13-06-2024 13:16:47
status,temp,date
closed,32.66213,13-06-2024 13:16:48
status,temp,date
closed,32.66213,13-06-2024 13:16:49
status,temp,date
closed,32.66213,13-06-2024 13:16:50
status,temp,date
closed,32.66213,13-06-2024 13:16:51
status,temp,date
closed,32.66213,13-06-2024 13:16:52
status,temp,date
closed,32.66213,13-06-2024 13:16:52
status,temp,date
closed,32.66213,13-06-2024 13:16:53
status,temp,date
closed,32.19402,13-06-2024 13:16:54
status,temp,date
closed,32.66213,13-06-2024 13:16:55
status,temp,date
closed,32.66213,13-06-2024 13:16:56
status,temp,date
closed,32.66213,13-06-2024 13:16:57
status,temp,date
closed,32.66213,13-06-2024 13:16:58
status,temp,date
closed,32.19402,13-06-2024 13:16:58
status,temp,date
closed,32.66213,13-06-2024 13:16:59
status,temp,date
closed,32.19402,13-06-2024 13:17:00
status,temp,date
closed,32.66213,13-06-2024 13:17:01
status,temp,date
closed,32.19402,13-06-2024 13:17:02
status,temp,date
closed,32.66213,13-06-2024 13:17:02
status,temp,date
closed,32.19402,13-06-2024 13:17:03
status,temp,date
closed,32.66213,13-06-2024 13:17:04
status,temp,date
closed,32.19402,13-06-2024 13:17:05
status,temp,date
closed,32.66213,13-06-2024 13:17:06
status,temp,date
closed,32.66213,13-06-2024 13:17:06
status,temp,date
closed,32.66213,13-06-2024 13:17:07
status,temp,date
closed,32.19402,13-06-2024 13:17:08
status,temp,date
closed,32.66213,13-06-2024 13:17:09
status,temp,date
closed,32.66213,13-06-2024 13:17:10
status,temp,date
closed,32.66213,13-06-2024 13:17:10
status,temp,date
closed,32.66213,13-06-2024 13:17:11
status,temp,date
closed,32.66213,13-06-2024 13:17:14
status,temp,date
closed,32.66213,13-06-2024 13:17:15
status,temp,date
closed,32.66213,13-06-2024 13:17:16
status,temp,date
closed,32.19402,13-06-2024 13:17:16
status,temp,date
closed,32.66213,13-06-2024 13:17:19
status,temp,date
closed,32.19402,13-06-2024 13:17:20
status,temp,date
closed,32.66213,13-06-2024 13:17:21
status,temp,date
closed,32.66213,13-06-2024 13:17:22
status,temp,date
closed,32.66213,13-06-2024 13:17:23
status,temp,date
closed,32.66213,13-06-2024 13:17:24
status,temp,date
closed,32.66213,13-06-2024 13:17:24
status,temp,date
closed,32.66213,13-06-2024 13:17:25
status,temp,date
closed,32.66213,13-06-2024 13:17:26
status,temp,date
closed,32.66213,13-06-2024 13:17:27
status,temp,date
closed,32.66213,13-06-2024 13:17:28
status,temp,date
closed,32.66213,13-06-2024 13:17:28
status,temp,date
closed,32.66213,13-06-2024 13:17:29
status,temp,date
closed,32.66213,13-06-2024 13:17:30
status,temp,date
closed,32.66213,13-06-2024 13:17:31
status,temp,date
closed,32.66213,13-06-2024 13:17:31
status,temp,date
closed,32.66213,13-06-2024 13:17:32
status,temp,date
closed,32.66213,13-06-2024 13:17:33
status,temp,date
closed,32.66213,13-06-2024 13:17:34
status,temp,date
closed,32.66213,13-06-2024 13:17:35
status,temp,date
closed,32.66213,13-06-2024 13:17:36
status,temp,date
closed,32.66213,13-06-2024 13:17:37
status,temp,date
closed,32.66213,13-06-2024 13:17:40
status,temp,date
