temp,door,date
38.748,closed,2024-05-17 17:59:38
38.748,closed,2024-05-17 17:59:39
38.748,closed,2024-05-17 17:59:39
38.748,closed,2024-05-17 17:59:41
38.748,closed,2024-05-17 17:59:41
38.748,closed,2024-05-17 17:59:42
38.748,closed,2024-05-17 17:59:42
38.748,closed,2024-05-17 17:59:43
38.748,closed,2024-05-17 17:59:43
38.748,closed,2024-05-17 17:59:44
38.748,closed,2024-05-17 17:59:44
38.748,closed,2024-05-17 17:59:44
38.748,closed,2024-05-17 17:59:45
38.748,closed,2024-05-17 17:59:46
38.748,closed,2024-05-17 17:59:46
38.748,closed,2024-05-17 17:59:48
38.748,closed,2024-05-17 17:59:48
39.21615,closed,2024-05-17 17:59:48
38.748,closed,2024-05-17 17:59:49
38.748,closed,2024-05-17 17:59:49
38.748,closed,2024-05-17 17:59:50
38.748,closed,2024-05-17 17:59:50
38.748,closed,2024-05-17 17:59:51
39.21615,closed,2024-05-17 17:59:51
38.748,closed,2024-05-17 17:59:53
38.748,closed,2024-05-17 17:59:53
38.748,closed,2024-05-17 17:59:53
38.748,closed,2024-05-17 17:59:54
38.748,closed,2024-05-17 17:59:54
38.748,closed,2024-05-17 17:59:55
38.748,closed,2024-05-17 17:59:56
38.748,closed,2024-05-17 17:59:56
39.21615,closed,2024-05-17 17:59:57
38.748,closed,2024-05-17 17:59:57
38.748,closed,2024-05-17 17:59:58
38.748,closed,2024-05-17 17:59:58
38.748,closed,2024-05-17 17:59:58
38.748,closed,2024-05-17 17:59:59
38.748,closed,2024-05-17 17:59:59
38.748,closed,2024-05-17 18:00:00
38.748,closed,2024-05-17 18:00:00
38.748,closed,2024-05-17 18:00:01
38.748,closed,2024-05-17 18:00:01
38.748,closed,2024-05-17 18:00:02
38.748,closed,2024-05-17 18:00:02
39.21615,closed,2024-05-17 18:00:03
38.748,closed,2024-05-17 18:00:03
38.748,closed,2024-05-17 18:00:04
38.748,closed,2024-05-17 18:00:04
38.748,closed,2024-05-17 18:00:05
38.748,closed,2024-05-17 18:00:05
38.748,closed,2024-05-17 18:00:06
38.748,closed,2024-05-17 18:00:07
38.748,closed,2024-05-17 18:00:07
38.748,closed,2024-05-17 18:00:08
38.748,closed,2024-05-17 18:00:08
39.21615,closed,2024-05-17 18:00:08
38.748,closed,2024-05-17 18:00:09
38.748,closed,2024-05-17 18:00:10
38.748,closed,2024-05-17 18:00:10
38.748,closed,2024-05-17 18:00:11
38.748,closed,2024-05-17 18:00:12
38.748,closed,2024-05-17 18:00:12
38.748,closed,2024-05-17 18:00:13
38.748,closed,2024-05-17 18:00:13
38.748,closed,2024-05-17 18:00:14
38.748,closed,2024-05-17 18:00:14
38.748,closed,2024-05-17 18:00:15
38.748,closed,2024-05-17 18:00:15
38.748,closed,2024-05-17 18:00:16
38.748,closed,2024-05-17 18:00:16
38.748,closed,2024-05-17 18:00:17
38.748,closed,2024-05-17 18:00:17
39.21615,closed,2024-05-17 18:00:18
38.748,closed,2024-05-17 18:00:18
38.748,closed,2024-05-17 18:00:19
38.748,closed,2024-05-17 18:00:19
38.748,closed,2024-05-17 18:00:20
38.748,closed,2024-05-17 18:00:21
38.748,closed,2024-05-17 18:00:21
38.748,closed,2024-05-17 18:00:21
38.748,closed,2024-05-17 18:00:22
38.748,closed,2024-05-17 18:00:23
38.748,closed,2024-05-17 18:00:24
38.748,closed,2024-05-17 18:00:24
38.748,closed,2024-05-17 18:00:25
39.21615,closed,2024-05-17 18:00:26
38.748,closed,2024-05-17 18:00:27
38.748,closed,2024-05-17 18:00:27
38.748,closed,2024-05-17 18:00:28
38.748,closed,2024-05-17 18:00:29
38.748,closed,2024-05-17 18:00:29
38.748,closed,2024-05-17 18:00:29
38.27986,closed,2024-05-17 18:00:30
38.748,closed,2024-05-17 18:00:30
38.748,closed,2024-05-17 18:00:31
38.748,closed,2024-05-17 18:00:31
38.748,closed,2024-05-17 18:00:32
38.748,closed,2024-05-17 18:00:32
38.748,closed,2024-05-17 18:00:33
38.748,closed,2024-05-17 18:00:33
38.748,closed,2024-05-17 18:00:34
38.748,closed,2024-05-17 18:00:34
38.748,closed,2024-05-17 18:00:35
38.748,closed,2024-05-17 18:00:35
38.748,closed,2024-05-17 18:00:36
38.748,closed,2024-05-17 18:00:36
38.748,closed,2024-05-17 18:00:37
38.748,closed,2024-05-17 18:00:37
38.748,closed,2024-05-17 18:00:38
38.748,closed,2024-05-17 18:00:38
38.748,closed,2024-05-17 18:00:39
38.748,closed,2024-05-17 18:00:39
38.748,closed,2024-05-17 18:00:40
38.748,closed,2024-05-17 18:00:40
38.748,closed,2024-05-17 18:00:41
38.748,closed,2024-05-17 18:00:41
38.748,closed,2024-05-17 18:00:42
38.748,closed,2024-05-17 18:00:42
38.748,closed,2024-05-17 18:00:43
38.748,closed,2024-05-17 18:00:43
38.748,closed,2024-05-17 18:00:43
38.748,closed,2024-05-17 18:00:44
38.748,closed,2024-05-17 18:00:45
38.748,closed,2024-05-17 18:00:45
38.748,closed,2024-05-17 18:00:46
38.748,closed,2024-05-17 18:00:46
38.748,closed,2024-05-17 18:00:47
39.21615,closed,2024-05-17 18:00:47
38.748,closed,2024-05-17 18:00:48
38.748,closed,2024-05-17 18:00:48
38.748,closed,2024-05-17 18:00:49
38.748,closed,2024-05-17 18:00:49
38.748,closed,2024-05-17 18:00:50
38.748,closed,2024-05-17 18:00:50
38.748,closed,2024-05-17 18:00:51
38.748,closed,2024-05-17 18:00:51
38.748,closed,2024-05-17 18:00:52
38.748,closed,2024-05-17 18:00:52
38.748,closed,2024-05-17 18:00:53
38.748,closed,2024-05-17 18:00:54
39.21615,closed,2024-05-17 18:00:54
38.748,closed,2024-05-17 18:00:55
38.748,closed,2024-05-17 18:00:55
38.748,closed,2024-05-17 18:00:56
38.748,closed,2024-05-17 18:00:56
38.748,closed,2024-05-17 18:00:57
38.748,closed,2024-05-17 18:00:57
38.748,closed,2024-05-17 18:00:57
38.748,closed,2024-05-17 18:00:58
38.748,closed,2024-05-17 18:00:58
38.748,closed,2024-05-17 18:00:59
38.748,closed,2024-05-17 18:01:00
38.748,closed,2024-05-17 18:01:00
38.748,closed,2024-05-17 18:01:00
38.748,closed,2024-05-17 18:01:01
38.748,closed,2024-05-17 18:01:04
38.748,closed,2024-05-17 18:01:05
38.748,closed,2024-05-17 18:01:05
38.748,closed,2024-05-17 18:01:06
38.748,closed,2024-05-17 18:01:06
39.21615,closed,2024-05-17 18:01:06
38.748,closed,2024-05-17 18:01:07
38.748,closed,2024-05-17 18:01:07
38.748,closed,2024-05-17 18:01:08
39.21615,closed,2024-05-17 18:01:08
38.748,closed,2024-05-17 18:01:09
38.748,closed,2024-05-17 18:01:09
38.748,closed,2024-05-17 18:01:10
38.748,closed,2024-05-17 18:01:10
39.21615,closed,2024-05-17 18:01:11
38.748,closed,2024-05-17 18:01:12
38.748,closed,2024-05-17 18:01:12
38.748,closed,2024-05-17 18:01:13
38.748,closed,2024-05-17 18:01:13
38.748,closed,2024-05-17 18:01:14
38.748,closed,2024-05-17 18:01:14
